,Text,NER
18769,Nam-ha-ni-e,PN
18770,Nam-ha-ni-ka,PN
18771,Nam-ha-ni-ka-ta,PN
18772,Nam-ha-ni-ke4,PN
18773,Nam-ha-ni-me,PN
18774,Nam-ha-ni-mu,PN
18775,Nam-ha-ni-ra,PN
18776,Nam-ha-ni-ta,PN
18777,Nam-ha-ni-še3,PN
18778,Nam-ha-zu,PN
18779,Nam-ha-šu-um,PN
18780,Nam-ib2-gu-ul,PN
18781,Nam-ku-li,PN
18782,Nam-ku3-ga,PN
18783,Nam-lu-bi,PN
18784,Nam-lu2,PN
18785,Nam-lu2-e-du10-še3,PN
18786,Nam-lu2-i3-du10,PN
18787,Nam-lu2-ni,PN
18788,Nam-lugal-a-ni-du10,PN
18789,Nam-lugal-a-ni-du10-ta,PN
18790,Nam-lugal-du10-ga,PN
18791,Nam-lugal-la-ni,PN
18792,Nam-lugal-ni-du10,PN
18793,Nam-lugal-ni-du10-ra,PN
18794,Nam-ma-ha-ni,PN
18795,Nam-mah,PN
18796,Nam-mah-Urubₓ(|URU×KAR2|){ki},SN
18797,Nam-mah-a-ni,PN
18798,Nam-mah-e,PN
18799,Nam-mah-e-še3,PN
18800,Nam-mah-e2-ki,PN
18801,Nam-mah-ha-ni,PN
18802,Nam-mah-ke4,PN
18803,Nam-mah-mah,PN
18804,Nam-mah-me,PN
18805,Nam-mah-ni,PN
18806,Nam-mah-ra,PN
18807,Nam-mah-ta,PN
18808,Nam-mah-zu,PN
18809,Nam-mah-{d}Ba-u2,PN
18810,Nam-mah-{d}Ba-u2-ke4,PN
18811,Nam-mah-{d}Ba-u2-ta,PN
18812,Nam-mah-{d}Nin-MAR.KI,PN
18813,Nam-mah-še3,PN
18814,Nam-mah-šu,PN
18815,Nam-me-na,PN
18816,Nam-mu,PN
18817,Nam-mu-na-mu-tar{ar},PN
18818,Nam-na,PN
18819,Nam-ni,PN
18820,Nam-nimgir-si,PN
18821,Nam-nin-a-ni,PN
18822,Nam-nin-a-ni-du10,PN
18823,Nam-nin-e-ba-ab-du7,PN
18824,Nam-nin-e-he2-du7,PN
18825,Nam-nin-e-ni-kam,PN
18826,Nam-nin-ni-du10,PN
18827,Nam-ra-ga2-bi2-kuš2,PN
18828,Nam-ra-giš-bi2-du11,PN
18829,Nam-ra-mu-mu-du8,PN
18830,Nam-ri,PN
18831,Nam-ru-ni,PN
18832,Nam-sipa-da-ni-du10,PN
18833,Nam-sukkal-a-ni-i3-du10,PN
18834,Nam-sukkal-e-he2-du7,PN
18835,Nam-su{ki},SN
18836,Nam-tar,PN
18837,Nam-tar-he2-gu-ul,PN
18838,Nam-tar-ib2-DU7,PN
18839,Nam-tar-ib2-du7,PN
18840,Nam-tar-ib2-du7-e,PN
18841,Nam-tar-ib2-gu,PN
18842,Nam-tar-ib2-gu-ul,PN
18843,Nam-tar-ib2-gu-ul-me,PN
18844,Nam-tar-ib2-gu-ul-še3,PN
18845,Nam-tar-ib2-ul,PN
18846,Nam-tar-ra,PN
18847,Nam-tar-re,PN
18848,Nam-tar2-ib2-gu-ul,PN
18849,Nam-ti,PN
18850,Nam-ti-e,PN
18851,Nam-ti-eš3-ta,PN
18852,Nam-ti-in-zu,PN
18853,Nam-ti-šu-me-du-ta,PN
18854,Nam-tur,PN
18855,Nam-tur-re,PN
18856,Nam-unken-na,PN
18857,Nam-uru-na,PN
18858,Nam-uru-na-ka,PN
18859,Nam-uru-na-ta,PN
18860,Nam-uru-na-še3,PN
18861,Nam-ušur3-a-ni,PN
18862,Nam-ušur4-a-ni,PN
18863,Nam-ušur4-a-ni-du10,PN
18864,Nam-ušur4-a:ni-du10,PN
18865,Nam-ušur4-dam,PN
18866,Nam-ušur4-ra,PN
18867,Nam-ušur4-ra-ni,PN
18868,Nam-zi,PN
18869,Nam-zi-da-ra,PN
18870,Nam-zi-mu-zu,PN
18871,Nam-zi-tar,PN
18872,Nam-zi-tar-ra,PN
18873,Nam-zi-tar-ra-ta,PN
18874,Nam-zi-tar-še3,PN
18875,Nam-zu,PN
18876,Nam-ša-ri,PN
18877,Nam-ša3-ni-u3,PN
18878,Nam-šeš,PN
18879,Nam-šeš-a,PN
18880,Nam-šeš-a-na,PN
18881,Nam-šeš-ša,PN
18882,Nanna,PN
18883,Nanna-ba-zi,PN
18884,Nanna-i3-gi,PN
18885,Nanna-kal-la,PN
18886,Nanna-ki-ag2,PN
18887,Nanna-lu5-la,PN
18888,Nanna-lul-la,PN
18889,Nanna-lul-le,PN
18890,Nar-sa6-a-ga,PN
18891,Nar-tur-tur,PN
18892,Nar-zi,PN
18893,Nar-zi-la,PN
18894,Nar-zi-la2,PN
18895,Nar-zi-ta,PN
18896,Nar-zu-mu,PN
18897,Ne-be2-er-{d}Amar-{d}Suen{ki},SN
18898,Ne-be2-er-{d}Šul-gi-ra{ki}-ka,SN
18899,Ne-be2-er-{d}Šul-gi{ki}-me,SN
18900,Ne-be2-ru-um{ki},SN
18901,Ne-be6-er-na-di3-a-tim,PN
18902,Ne-be6-er-{d}Šu-{d}Suen,PN
18903,Ne-be6-er-{d}Šu-{d}Suen-ka,PN
18904,Ne-er-zu-zu,PN
18905,Ne-gi-ne-hu-um-ki,PN
18906,Ne-ha-am,PN
18907,Ne-hi-lum,PN
18908,Ne-im-zi-im,PN
18909,Ne-mur,PN
18910,Ne-ne,PN
18911,Ne-sag,PN
18912,Ne-sag-i3-sa6,PN
18913,Ne2-eb-rum,PN
18914,Ne3-eri11-gal,PN
18915,Ne3-eri11-gal-a,PN
18916,Nesag-e,PN
18917,Ni-a-li-ba-ni,PN
18918,Ni-a-ma,PN
18919,Ni-a-tum,PN
18920,Ni-ba-aš-ha-ti,PN
18921,Ni-ba-aš-zi-ti-me,PN
18922,Ni-ba-ta,PN
18923,Ni-ba-ša5,PN
18924,Ni-bu-ri-tum,PN
18925,Ni-da-da-ga,PN
18926,Ni-da-du,PN
18927,Ni-da-mu,PN
18928,Ni-da-u3-hi,PN
18929,Ni-du,PN
18930,Ni-hi{ki},SN
18931,Ni-ib-ni-tum,PN
18932,Ni-ig-bi,PN
18933,Ni-ig-ga,PN
18934,Ni-ih-e-lu,PN
18935,Ni-im-zi,PN
18936,Ni-iš-te-ni,PN
18937,Ni-kab{ki},SN
18938,Ni-kal-la-ta,PN
18939,Ni-ku-um,PN
18940,Ni-la-ti-a,PN
18941,Ni-li-e,PN
18942,Ni-mu,PN
18943,Ni-mu-du,PN
18944,Ni-na,PN
18945,Ni-na-wi-ir,PN
18946,Ni-ni,PN
18947,Ni-ni-ta,PN
18948,Ni-nu-a-še3,PN
18949,Ni-nu-a{ki},SN
18950,Ni-nu-a{ki}-me,SN
18951,Ni-nu2-a{ki},SN
18952,Ni-ra:da-aš-we{ki},SN
18953,Ni-ri2,PN
18954,Ni-tam-ma,PN
18955,Ni-za,PN
18956,Ni-za-ka-me,PN
18957,Ni-zi-id-a-nu-um,PN
18958,Ni-zu,PN
18959,Ni-ša-ba-re,PN
18960,Ni-ša-bar-re,PN
18961,Ni2-gal-ib2-gu-ul,PN
18962,Nibru,PN
18963,Nibru-ki,PN
18964,Nibru-še3,PN
18965,Nibru:{ki},SN
18966,NibruEN.LIL2{ki}-še3,SN
18967,Nibruki,PN
18968,Nibru{ki},SN
18969,Nibru{ki}-,SN
18970,Nibru{ki}-a,SN
18971,Nibru{ki}-da,SN
18972,Nibru{ki}-da-lu,SN
18973,Nibru{ki}-da-lu2,SN
18974,Nibru{ki}-ka,SN
18975,Nibru{ki}-ka-ke4,SN
18976,Nibru{ki}-ka-ta,SN
18977,Nibru{ki}-ka-še3,SN
18978,Nibru{ki}-kam,SN
18979,Nibru{ki}-ke,SN
18980,Nibru{ki}-ke4,SN
18981,Nibru{ki}-ki-ag2,SN
18982,Nibru{ki}-ki-du10,SN
18983,Nibru{ki}-ki-du10-še3,SN
18984,Nibru{ki}-me,SN
18985,Nibru{ki}-ta,SN
18986,Nibru{ki}-še3,SN
18987,Nibru{ki}še3,SN
18988,Nig2-,PN
18989,Nig2-DU.DU,PN
18990,Nig2-IN-dub-si,PN
18991,Nig2-KA,PN
18992,Nig2-KA.KA,PN
18993,Nig2-LAGAR-e,PN
18994,Nig2-NI.ZU,PN
18995,Nig2-SIG7-a,PN
18996,Nig2-TUR,PN
18997,Nig2-ba-a,PN
18998,Nig2-ba-e,PN
18999,Nig2-ba-sig5,PN
19000,Nig2-ba-sig5-ta,PN
19001,Nig2-ba-tuku,PN
19002,Nig2-ba-{d}Ba-u2,PN
19003,Nig2-bi,PN
19004,Nig2-bi-mu,PN
19005,Nig2-bi-ta,PN
19006,Nig2-bun2-na,PN
19007,Nig2-da-ga,PN
19008,Nig2-dingir-ra,PN
19009,Nig2-du10-ga,PN
19010,Nig2-du10-ga-mu,PN
19011,Nig2-du10-ga-mu-ta,PN
19012,Nig2-du10-ga-mu-še3,PN
19013,Nig2-du10-ga-ta,PN
19014,Nig2-du11-ga,PN
19015,Nig2-du11-ga-ni,PN
19016,Nig2-du11-ga-ni-ta,PN
19017,Nig2-du11-ga-ni-še3,PN
19018,Nig2-du7,PN
19019,Nig2-du7-i-si4-ma,PN
19020,Nig2-du7-pa-e3,PN
19021,Nig2-dur2-sig5,PN
19022,Nig2-e2-mah-ta,PN
19023,Nig2-e2-ša-šu,PN
19024,Nig2-erim2-ga-sug-ga,PN
19025,Nig2-ga,PN
19026,Nig2-ga2-ni,PN
19027,Nig2-ga2-ni-ta,PN
19028,Nig2-gal2-la,PN
19029,Nig2-gar-ki-du10,PN
19030,Nig2-ge-na,PN
19031,Nig2-ge-na-ba-dab5,PN
19032,Nig2-ge-na-ni-du10,PN
19033,Nig2-ge-na-ta,PN
19034,Nig2-ge-na-zu,PN
19035,Nig2-ge-na-zu-ta,PN
19036,Nig2-ge-na-{d}Ba-u2,PN
19037,Nig2-ge-na-{d}Utu,PN
19038,Nig2-gi-ni,PN
19039,Nig2-gi4-in,PN
19040,Nig2-gi4-mu,PN
19041,Nig2-gi4-ni,PN
19042,Nig2-gi4-ni-mu,PN
19043,Nig2-gi4-ni-mu-ta,PN
19044,Nig2-gu-du,PN
19045,Nig2-gu-la,PN
19046,Nig2-gu2,PN
19047,Nig2-gu2-bi,PN
19048,Nig2-gu3-a,PN
19049,Nig2-gu7-zi,PN
19050,Nig2-gur11,PN
19051,Nig2-gur11-a-ni,PN
19052,Nig2-gur11-du11-ga,PN
19053,Nig2-gur11-in-zu,PN
19054,Nig2-gur11-me-me,PN
19055,Nig2-gur11-mu,PN
19056,Nig2-gur11-ni,PN
19057,Nig2-gur11-ra,PN
19058,Nig2-gur11-ra-ne2-eš2,PN
19059,Nig2-gur11-ra-ni,PN
19060,Nig2-gur11-ra-ni-ta,PN
19061,Nig2-gur11-re,PN
19062,Nig2-gur11-re-ki-ag2,PN
19063,Nig2-gur11-ta,PN
19064,Nig2-gur11-{d}Ba-u2,PN
19065,Nig2-gur11-{d}En-lil2,PN
19066,Nig2-gur11-{d}Suen,PN
19067,Nig2-gur11-{d}Suen-ta,PN
19068,Nig2-gur11-{d}Šara2,PN
19069,Nig2-gur11-še3,PN
19070,Nig2-i3-tu-ka,PN
19071,Nig2-i3-zu-še3,PN
19072,Nig2-in-zu,PN
19073,Nig2-in-zu-me,PN
19074,Nig2-in-zu-še3,PN
19075,Nig2-ir-ra,PN
19076,Nig2-ka,PN
19077,Nig2-kal-la,PN
19078,Nig2-kal-la-ta,PN
19079,Nig2-ki-lu5-la,PN
19080,Nig2-lagar,PN
19081,Nig2-lagar-e,PN
19082,Nig2-lagar-e-ta,PN
19083,Nig2-lagar-e-ta-ka,PN
19084,Nig2-lagar-e-še3,PN
19085,Nig2-lagar-il2,PN
19086,Nig2-lugal-mu,PN
19087,Nig2-lugud2-da-ni,PN
19088,Nig2-ma-mu-ne,PN
19089,Nig2-mah,PN
19090,Nig2-mu,PN
19091,Nig2-mu-da,PN
19092,Nig2-mu-gen7,PN
19093,Nig2-mu-me-en-še3,PN
19094,Nig2-mu-me-en8,PN
19095,Nig2-mu-me-en8-ta,PN
19096,Nig2-mu-me-en8-še3,PN
19097,Nig2-mu-me-ša,PN
19098,Nig2-mu-mu,PN
19099,Nig2-mu-mu-gur,PN
19100,Nig2-mu-mu-kal-e,PN
19101,Nig2-mu-mu-kal-le,PN
19102,Nig2-mu-tum3,PN
19103,Nig2-nesag,PN
19104,Nig2-nin-mu-mu-tum3,PN
19105,Nig2-pa-e3,PN
19106,Nig2-pa3-da,PN
19107,Nig2-pa3-da-ta,PN
19108,Nig2-ru-um,PN
19109,Nig2-sa6-ga,PN
19110,Nig2-sa6-ga-ar,PN
19111,Nig2-sa6-ga-ni,PN
19112,Nig2-sa6-ga-ra,PN
19113,Nig2-sa6-ga-ta,PN
19114,Nig2-sa6-ge,PN
19115,Nig2-sa6-mu,PN
19116,Nig2-sa6-sa6-ga,PN
19117,Nig2-si-sa2,PN
19118,Nig2-si-sa2-e,PN
19119,Nig2-sig3-ga,PN
19120,Nig2-sig5,PN
19121,Nig2-sikil-la,PN
19122,Nig2-su-u2-da{ki},SN
19123,Nig2-su4-da,PN
19124,Nig2-su4-da{ki},SN
19125,Nig2-su4-u2-da-ka,PN
19126,Nig2-sud3-da,PN
19127,Nig2-sud3-da{ki},SN
19128,Nig2-sud3{ki}-ta,SN
19129,Nig2-tuku,PN
19130,Nig2-tuku-i3-na-ab-du7,PN
19131,Nig2-tuku-i3-na-du7,PN
19132,Nig2-tuku-in-na-ab-du7,PN
19133,Nig2-tuku-in-na-ab-du7-ta,PN
19134,Nig2-tuku-in-na-du7,PN
19135,Nig2-tuku-ni-du10,PN
19136,Nig2-u2-rum,PN
19137,Nig2-u2-rum-e,PN
19138,Nig2-u2-rum-ke4,PN
19139,Nig2-u2-rum-ma,PN
19140,Nig2-u2-rum-ra,PN
19141,Nig2-u2-rum-ra-am3,PN
19142,Nig2-u2-rum-ta,PN
19143,Nig2-u2-rum-še3,PN
19144,Nig2-u2-rum2,PN
19145,Nig2-ul,PN
19146,Nig2-ul-e3,PN
19147,Nig2-ul-pa-e3,PN
19148,Nig2-ul-pa-e3-ta,PN
19149,Nig2-ul-pa-e3-še3,PN
19150,Nig2-{d}Ba-u2,PN
19151,Nig2-{d}Ba-u2-ba-zi-ge,PN
19152,Nig2-{d}Ba-u2-gen7-ta,PN
19153,Nig2-{d}Ba-u2-ke3,PN
19154,Nig2-{d}Ba-u2-ke4,PN
19155,Nig2-{d}Ba-u2-me,PN
19156,Nig2-{d}Ba-u2-me-eš2,PN
19157,Nig2-{d}Ba-u2-ta,PN
19158,Nig2-{d}Ba-u2-še3,PN
19159,Nig2-{d}Da,PN
19160,Nig2-{d}En-lil2,PN
19161,Nig2-{d}En-lil2-da,PN
19162,Nig2-{d}En-lil2-ke4-me,PN
19163,Nig2-{d}Nanna,PN
19164,Nig2-{d}Nin-gal,PN
19165,Nig2-{d}Sud3{ki}-ka,SN
19166,Nig2-{d}Sudₓ(|SU.KUR|)-da,PN
19167,Nig2-{d}Suen,PN
19168,Nig2-{d}Utu-mu-giri16-da,PN
19169,Nig2-{d}Utu-mu-tum3-še3,PN
19170,Nig2-{d}Šabra,PN
19171,Nig2-ša3-ge,PN
19172,Nig2-ša3-ge-ta,PN
19173,Nig2-ša3-ta2,PN
19174,Nig2-ša3-te,PN
19175,Nig2-ša3-ti,PN
19176,Nig2-šu-ba-ba,PN
19177,Nig2-šu-na-du10,PN
19178,Nigarₓ,PN
19179,Nigarₓ(|ŠA3.KID|){gar}-ki-du10,PN
19180,Nigarₓ-du10-ga,PN
19181,Nigarₓ-ga2,PN
19182,Nigarₓ-kar-ki-du10,PN
19183,Nigarₓ-ki-du10,PN
19184,Nigarₓ-ki-du10-ra,PN
19185,Nigarₓ-ki-du10-ta,PN
19186,Nigarₓ-ki-du10-še3,PN
19187,Nigarₓ-ki-ta,PN
19188,Nigarₓ-ki-tuš-he2-gal2,PN
19189,Nigarₓ{gar},PN
19190,Nigarₓ{gar}-e-šub,PN
19191,Nigarₓ{gar}-ke4-ne,PN
19192,Nigarₓ{gar}-ki-DU-du10,PN
19193,Nigarₓ{gar}-ki-du0,PN
19194,Nigarₓ{gar}-ki-du10,PN
19195,Nigarₓ{gar}-ki-du10-ga,PN
19196,Nigarₓ{gar}-ki-du10-ka-ta,PN
19197,Nigarₓ{gar}-ki-du10-ka-še3,PN
19198,Nigarₓ{gar}-ki-du10-ke4,PN
19199,Nigarₓ{gar}-ki-du10-me,PN
19200,Nigarₓ{gar}-ki-du10-ra,PN
19201,Nigarₓ{gar}-ki-du10-ta,PN
19202,Nigarₓ{gar}-ki-du10-še3,PN
19203,Nigarₓ{gar}-ki-mu,PN
19204,Nigarₓ{gar}-ra,PN
19205,Nigarₓ{gar}-ta,PN
19206,Nigarₓ{gar}-{d}Ba-u2,PN
19207,Nigin6{ki},SN
19208,Niibru{ki},SN
19209,Nim-zi2-um{ki},SN
19210,Nimgir-AB{ki},SN
19211,Nimgir-AN.DUL,PN
19212,Nimgir-DI.NE,PN
19213,Nimgir-DI.NE-ta,PN
19214,Nimgir-Sirara6,PN
19215,Nimgir-a-ne2,PN
19216,Nimgir-ab-ba,PN
19217,Nimgir-ab-ba-na,PN
19218,Nimgir-ab-zu,PN
19219,Nimgir-abzu,PN
19220,Nimgir-an-ne2,PN
19221,Nimgir-an-ne2-ta,PN
19222,Nimgir-an-ne2-zu,PN
19223,Nimgir-an-ne2-zu-še3,PN
19224,Nimgir-di,PN
19225,Nimgir-di-gal,PN
19226,Nimgir-en-ne2,PN
19227,Nimgir-en-nu,PN
19228,Nimgir-es3-sa2,PN
19229,Nimgir-eš3,PN
19230,Nimgir-eš3-sa2-ab-du,PN
19231,Nimgir-he2-du7,PN
19232,Nimgir-inim-ge-na,PN
19233,Nimgir-inim-ge-na-ke4,PN
19234,Nimgir-išib-mah,PN
19235,Nimgir-kalam,PN
19236,Nimgir-ki-ag2,PN
19237,Nimgir-kisal,PN
19238,Nimgir-kisal-ta,PN
19239,Nimgir-lu2-i3-zu,PN
19240,Nimgir-mah,PN
19241,Nimgir-me,PN
19242,Nimgir-me-mah,PN
19243,Nimgir-nam-ge-na,PN
19244,Nimgir-pa-e3,PN
19245,Nimgir-ra,PN
19246,Nimgir-ra-kam,PN
19247,Nimgir-ra-kam-ta,PN
19248,Nimgir-sa6-ga,PN
19249,Nimgir-sag-ge,PN
19250,Nimgir-sag-keš2,PN
19251,Nimgir-sag-keš2-ta,PN
19252,Nimgir-sag-keš2-še3,PN
19253,Nimgir-si,PN
19254,Nimgir-si-sa2,PN
19255,Nimgir-ti-ti,PN
19256,Nimgir-ša2-kuš2,PN
19257,Nimgir-ša3-ga-na,PN
19258,Nimgir-ša3-gal2,PN
19259,Nimgir-ša3-ku3-ge,PN
19260,Nimgir-ša3-kuš2,PN
19261,Nimgir-ša3-kuš2-an-na,PN
19262,Nimgir-ša3-kuš2-ta,PN
19263,Nin,PN
19264,Nin-,PN
19265,Nin-A.KA.NI,PN
19266,Nin-AN-kuš2,PN
19267,Nin-AN.AN.NE.GUL,PN
19268,Nin-BA-TUKU-KWU_518-HI-gal,PN
19269,Nin-BA.UR4,PN
19270,Nin-BA.UR4.KWU_518-HI-gal,PN
19271,Nin-BA.UR4.KWU_518-HI.GAL,PN
19272,Nin-BUR-e-si,PN
19273,Nin-DI.NE,PN
19274,Nin-DU,PN
19275,Nin-DU.DU,PN
19276,Nin-DU3-tum,PN
19277,Nin-Da-da,PN
19278,Nin-E11-e,PN
19279,Nin-ERIM,PN
19280,Nin-ERIM-a-ni,PN
19281,Nin-ERIM-a-ni-ša,PN
19282,Nin-GAR.NI,PN
19283,Nin-GIR3-ni,PN
19284,Nin-GU2.EN.TAKA4.E,PN
19285,Nin-HAR-e,PN
19286,Nin-HAR-ra-ni,PN
19287,Nin-HUL2,PN
19288,Nin-IG-DUL3,PN
19289,Nin-IG.DUL3,PN
19290,Nin-IGI.DU,PN
19291,Nin-IGI.ŠE3.DU,PN
19292,Nin-Ib-gal-ta,PN
19293,Nin-Igi-an-na-ke4-zu,PN
19294,Nin-KA,PN
19295,Nin-KA-gi,PN
19296,Nin-KA-gi-ta,PN
19297,Nin-KAR22-zu,PN
19298,Nin-KU-sa6-sa6,PN
19299,Nin-KUR.MA,PN
19300,Nin-Kar-zi-da,PN
19301,Nin-Ki-nu-nir{ki},SN
19302,Nin-Ki-nu-nir{ki}-e,SN
19303,Nin-Ki-nu-nir{ki}-re,SN
19304,Nin-LAGAB-gi6,PN
19305,Nin-LU-sig5,PN
19306,Nin-Lagaš{ki},SN
19307,Nin-Lagaš{ki}-e,SN
19308,Nin-MA-ama-ni,PN
19309,Nin-MAR.KI,PN
19310,Nin-NE-na-BA,PN
19311,Nin-NE.HAR,PN
19312,Nin-NI-kal,PN
19313,Nin-NIR-da-ni-me,PN
19314,Nin-Nam-zi-tar-ra,PN
19315,Nin-PU3-PU3-KA,PN
19316,Nin-SIG7.SIG7-e,PN
19317,Nin-Sud3-da{ki},SN
19318,Nin-TAR-na,PN
19319,Nin-TE,PN
19320,Nin-TUG2.MAH,PN
19321,Nin-TUG2.MAH-ta,PN
19322,Nin-TUG2.MAH-še3,PN
19323,Nin-UD,PN
19324,Nin-UN-ga6,PN
19325,Nin-Urubₓ(|URU×KAR2|){ki},SN
19326,Nin-Zabalam3{ki},SN
19327,Nin-Zabalam3{ki}-e-i3-si,SN
19328,Nin-Zabalam3{ki}-e-si,SN
19329,Nin-Zabalam5{ki},SN
19330,Nin-a-UŠ,PN
19331,Nin-a-ba,PN
19332,Nin-a-ba-gal-zu,PN
19333,Nin-a-du-mu,PN
19334,Nin-a-e2-ta,PN
19335,Nin-a-gi4-gi4,PN
19336,Nin-a-gu2-zi,PN
19337,Nin-a-hal-me,PN
19338,Nin-a-hi-li-nu-til,PN
19339,Nin-a-i3-sa6,PN
19340,Nin-a-kiri3-zal,PN
19341,Nin-a-li2-id,PN
19342,Nin-a-mu,PN
19343,Nin-a-na,PN
19344,Nin-a-na-ke4,PN
19345,Nin-a-na-mu,PN
19346,Nin-a-na-ra,PN
19347,Nin-a-na-ta,PN
19348,Nin-a-na-um,PN
19349,Nin-a-na-še3,PN
19350,Nin-a-ni,PN
19351,Nin-a-ni-sa6,PN
19352,Nin-a-ni-sa6-me,PN
19353,Nin-a-tu5,PN
19354,Nin-a-tu5-a,PN
19355,Nin-a-zu,PN
19356,Nin-a-zu-me,PN
19357,Nin-a-zu-ta,PN
19358,Nin-a2-ga,PN
19359,Nin-a2-ga2,PN
19360,Nin-a2-mi-ni-še3,PN
19361,Nin-a2-mu,PN
19362,Nin-a2-ni-e3-a,PN
19363,Nin-a2-su3,PN
19364,Nin-a2-zi-da,PN
19365,Nin-a2-zi-da-gu-la,PN
19366,Nin-a2-zi-da-ka,PN
19367,Nin-a2-zi-da-ta,PN
19368,Nin-a2-zi-da-še3,PN
19369,Nin-ab-ba,PN
19370,Nin-ab-ba-na,PN
19371,Nin-ab-ba-uru,PN
19372,Nin-ab-gu-ul,PN
19373,Nin-ab2-gi,PN
19374,Nin-ad-da,PN
19375,Nin-ad-da-ke4,PN
19376,Nin-ad-da-na,PN
19377,Nin-ad-da-na-ka-na-ka,PN
19378,Nin-ad2-gal,PN
19379,Nin-ad2-gal-še3,PN
19380,Nin-al-la,PN
19381,Nin-al-mah,PN
19382,Nin-alal2-alal-e,PN
19383,Nin-alal2-alal-e-me,PN
19384,Nin-ama,PN
19385,Nin-ama-a-du,PN
19386,Nin-ama-a-tum2,PN
19387,Nin-ama-mu,PN
19388,Nin-ama-tu-de3-ki-ag2,PN
19389,Nin-amaš-ta,PN
19390,Nin-an-dul3,PN
19391,Nin-an-na,PN
19392,Nin-an-ne2-si,PN
19393,Nin-an-ne2-si-me,PN
19394,Nin-apin-ra,PN
19395,Nin-arhuš-ni-še3,PN
19396,Nin-arhuš-su13,PN
19397,Nin-arhuš-su3,PN
19398,Nin-ba-an-si-ge4,PN
19399,Nin-ba-gara2,PN
19400,Nin-ba-ta-ab-e3,PN
19401,Nin-ba-tuk-AB2×KID2.HI-gal,PN
19402,Nin-ba-tuku,PN
19403,Nin-ba-tuku-AB2×KID2.HI-gal,PN
19404,Nin-ba-tuku-ta,PN
19405,Nin-ba-zi,PN
19406,Nin-ba-zi-ge,PN
19407,Nin-ba-zi-ta,PN
19408,Nin-bad3-uru-na,PN
19409,Nin-balag,PN
19410,Nin-banda3,PN
19411,Nin-bar-ra,PN
19412,Nin-bara2-ge-si,PN
19413,Nin-bara2-si-ga,PN
19414,Nin-be-li2,PN
19415,Nin-bi2-la,PN
19416,Nin-bu3-bu3,PN
19417,Nin-bu3-lu5,PN
19418,Nin-bu3-lu5-me,PN
19419,Nin-bur-šu-ma,PN
19420,Nin-da,PN
19421,Nin-da-a-te,PN
19422,Nin-da-ba-AN,PN
19423,Nin-da-da,PN
19424,Nin-da-ga-ni,PN
19425,Nin-da-ga2-ta,PN
19426,Nin-da-ge-si,PN
19427,Nin-da-mah-di,PN
19428,Nin-da-mu-da-gal2,PN
19429,Nin-da-nir-gal2,PN
19430,Nin-da-nir-gal2-me,PN
19431,Nin-da-nu-a,PN
19432,Nin-da-nu-me-a,PN
19433,Nin-da-zu,PN
19434,Nin-dalla,PN
19435,Nin-dam,PN
19436,Nin-di-ku5,PN
19437,Nin-di-ku5-me,PN
19438,Nin-di-ku5-še3,PN
19439,Nin-di-ni,PN
19440,Nin-di-uru-na,PN
19441,Nin-dim2,PN
19442,Nin-dim2-bi,PN
19443,Nin-diš-gal-da,PN
19444,Nin-du10-ga,PN
19445,Nin-du10-ga-a,PN
19446,Nin-du10-ga-ni,PN
19447,Nin-du11-ga,PN
19448,Nin-du11-ga-ni,PN
19449,Nin-du11-ge,PN
19450,Nin-du11-ge-du7,PN
19451,Nin-du8,PN
19452,Nin-dub-sar,PN
19453,Nin-dub-sar-še3,PN
19454,Nin-dub-šen-e,PN
19455,Nin-dumu-ab-ba,PN
19456,Nin-e-a2-na,PN
19457,Nin-e-ba-an-sa6,PN
19458,Nin-e-ba-zi-ge,PN
19459,Nin-e-bar-ga2,PN
19460,Nin-e-en-zu,PN
19461,Nin-e-i3-sa6,PN
19462,Nin-e-i3-zu,PN
19463,Nin-e-i3-zu-me,PN
19464,Nin-e-in-zu,PN
19465,Nin-e-ki-ag2,PN
19466,Nin-e-ma-gig,PN
19467,Nin-e-maš-ga2,PN
19468,Nin-e-mi-ni-šu,PN
19469,Nin-e-ni-zu,PN
19470,Nin-e-sa6,PN
19471,Nin-e-sag-tur,PN
19472,Nin-e-zu,PN
19473,Nin-e-šu-ma,PN
19474,Nin-e2,PN
19475,Nin-e2-UnuNINA{ki},SN
19476,Nin-e2-balag-ni-ka,PN
19477,Nin-e2-gaba,PN
19478,Nin-e2-gal,PN
19479,Nin-e2-gal-e,PN
19480,Nin-e2-gal-e-MA,PN
19481,Nin-e2-gal-e-si,PN
19482,"Nin-e2-gal-e-si""",PN
19483,Nin-e2-gal-še3,PN
19484,Nin-e2-gi4-a,PN
19485,Nin-e2-gi6-par4,PN
19486,Nin-e2-ku3-ga,PN
19487,Nin-e2-ku3-ta,PN
19488,Nin-e2-mah-e,PN
19489,Nin-e2-nun-ne2,PN
19490,Nin-e2-še3,PN
19491,Nin-e2-šu-A-ra,PN
19492,Nin-en-DUL3,PN
19493,Nin-en-DUL3-u5,PN
19494,Nin-en-dul3,PN
19495,Nin-en-gi-ša,PN
19496,Nin-en-sa6,PN
19497,Nin-en-su4,PN
19498,Nin-en-tir-ta,PN
19499,Nin-en-tug2,PN
19500,Nin-en-ŠE3,PN
19501,Nin-en3-tar,PN
19502,Nin-en3-tar-mu,PN
19503,Nin-engar,PN
19504,Nin-engar-zi,PN
